Country,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Netherlands,236177.0,229369.0,228631.0,232596.0,228609.0,228892.0,229911.0,231204.0,233608.0,236543.0,239957.58823529413,243372.17647058822,246786.76470588235,250201.35294117648,253615.9411764706,257030.5294117647,260445.11764705883,263859.70588235295,267274.29411764705,270688.8823529412,274103.4705882353,277518.0588235294,280932.64705882355,284347.23529411765,287761.82352941175,291176.4117647059,294591.0,294591.0,294591.0,294591.0,174736.0,173613.5,172491.0,171368.5,170246.0,174436.0,178200.0,184513.0,186651.0,186647.0,188999.0,193832.0,198665.0,196734.0,195748.0,195611.0,189408.0,189521.0,194464.5,199408.0,200585.0,201594.0,202603.0,202083.0,200297.0,194007.0,187910.0,181829.72727272726,175749.45454545456,169669.18181818182,163588.9090909091,157508.63636363635,151428.36363636365,145348.0909090909,139267.81818181818,133187.54545454547,127107.27272727274,121027.0,121027.0,121027.0,121027.0,121027.0,121027.0,121027.0,121027.0,121027.0
Netherlands Antilles,5408.0,5841.0,5878.0,5773.0,6044.0,5974.0,5951.0,5976.0,6467.0,6441.0,6293.0,6145.0,5997.0,5849.0,6117.0,6094.0,6207.5,6321.0,6434.5,6548.0,6313.692307692308,6079.384615384615,5845.076923076923,5610.7692307692305,5376.461538461538,5142.153846153846,4907.846153846153,4673.538461538461,4439.2307692307695,4204.923076923077,3970.6153846153843,3736.3076923076924,3502.0,3580.0,3599.75,3619.5,3639.25,3659.0,3567.0,3456.0,3466.0,3476.0,3486.0,3755.0,3854.0,3928.0,3793.0,3611.6666666666665,3430.3333333333335,3249.0,3067.6666666666665,2886.3333333333335,2705.0,2442.0,2488.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0,2357.0
New Caledonia,3084.5,3084.5,3084.5,3084.5,3084.5,3106.68,3128.86,3151.04,3173.22,3195.4,3217.58,3239.76,3261.94,3284.12,3306.3,3328.48,3350.66,3372.84,3395.02,3417.2,3439.38,3461.56,3483.74,3505.92,3528.1,3550.28,3572.46,3594.64,3616.82,3639.0,3744.0,3849.0,3954.0,3830.0,3748.0,3759.3333333333335,3770.6666666666665,3782.0,3881.0,4036.0,4191.0,4346.0,4501.0,4405.0,4337.0,4267.0,4334.0,4401.0,4490.0,4352.0,4343.333333333333,4334.666666666667,4326.0,4194.0,4102.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0
New Guinea [Aust. Adm.],180.0,206.0,239.0,260.0,300.0,346.0,304.0,407.0,420.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0
New Zealand,48905.0,49414.0,49889.0,51928.0,51943.0,54131.0,55676.0,56593.0,58484.0,60635.0,60766.0,60897.0,61028.0,61159.0,61290.0,61421.0,61552.0,61683.0,61814.0,61945.0,62076.0,62207.0,64704.0,63215.0,60727.0,65825.125,70923.25,70923.25,70923.25,70923.25,52271.0,51582.5,50894.0,49938.0,50567.0,51705.0,51884.0,52824.0,55254.0,56672.5,58091.0,59046.0,60001.0,59266.0,58867.0,57439.0,57795.0,57280.0,57734.0,55349.0,55499.0,55649.0,55799.0,54021.0,56134.0,56939.5,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0,57745.0
Nicaragua,41914.0,43618.0,44989.0,48337.0,49312.0,51773.0,53471.0,53882.0,57277.0,60287.0,63297.0,5798.0,43618.0,5828.0,44989.0,48337.0,49312.0,51773.0,6036.0,396.0,6071.0,42184.0,78297.0,83033.25,87769.5,92505.75,97242.0,101978.25,106714.5,111450.75,116187.0,120923.25,125659.5,130395.75,135132.0,125750.5,116369.0,106987.5,97606.0,88224.5,78843.0,69461.5,60080.0,59905.0,59191.0,55934.0,82690.5,109447.0,113498.0,111154.0,91670.0,106490.0,121310.0,121361.0,120784.0,121402.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0,121380.0
Niger,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0,11116.0
Nigeria,21769.0,21769.0,14292.0,12239.0,12297.0,12842.0,14246.0,15484.0,16135.0,17186.0,19794.0,12659.0,14292.0,12239.0,21214.0,12297.0,10652.0,12457.5,14263.0,15484.0,16135.0,15773.75,15412.5,15051.25,14690.0,14328.75,13967.5,13606.25,13245.0,12883.75,12522.5,12161.25,11800.0,12130.5,12461.0,12786.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0,13111.0
Niue,148.0,151.0,197.0,168.0,194.0,196.0,176.0,232.0,240.0,209.0,202.2941176470588,195.58823529411765,188.88235294117646,182.1764705882353,175.47058823529412,168.76470588235293,162.05882352941177,155.35294117647058,148.64705882352942,141.94117647058823,135.23529411764704,128.52941176470588,121.82352941176471,115.11764705882352,108.41176470588235,101.70588235294117,95.0,90.72727272727273,86.45454545454545,82.18181818181819,77.9090909090909,73.63636363636364,69.36363636363636,65.0909090909091,60.81818181818182,56.54545454545455,52.27272727272727,48.0,50.0,48.07142857142857,46.142857142857146,44.214285714285715,42.285714285714285,40.357142857142854,38.42857142857143,36.5,34.57142857142857,32.642857142857146,30.714285714285715,28.785714285714285,26.857142857142858,24.928571428571427,23.0,25.0,21.5,18.0,26.5,35.0,28.0,20.0,31.0,26.5,22.0,23.0,24.0,25.0,26.0,27.0,22.0,25.0,15.0,25.0,19.0,25.0,20.0,22.0
Niue Island,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,187.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0
Norfolk Island,17.0,20.0,10.0,19.0,16.0,19.0,16.0,15.0,14.0,18.0,18.5,19.0,19.5,20.0,20.5,21.0,21.5,22.0,22.5,23.0,23.5,24.0,24.0,21.0,19.5,18.0,16.5,15.0,16.0,23.5,31.0,25.5,20.0,24.0,28.0,20.0,22.25,24.5,26.75,29.0,27.714285714285715,26.428571428571427,25.142857142857142,23.857142857142858,22.57142857142857,21.285714285714285,20.0,20.181818181818183,20.363636363636363,20.545454545454547,20.727272727272727,20.90909090909091,21.09090909090909,21.272727272727273,21.454545454545453,21.636363636363637,21.818181818181817,22.0,22.0,22.0,19.0,16.0,13.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
North Macedonia,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27010.0,27761.0,27011.0,23361.0,22482.0,20453.81818181818,18425.636363636364,16397.454545454544,14369.272727272728,12341.090909090908,10312.90909090909,8284.727272727272,6256.545454545454,4228.363636363636,2200.1818181818176,172.0,169.0,168.0,169.0,168.0,168.0,168.0,168.0,168.0
Northern Ireland,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,32086.0,31765.0,29994.0,29200.0,27732.0,28130.0,26361.0,25437.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0,26237.0
Northern Mariana Islands,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,803.0,846.2,889.4,932.6,975.8,1019.0,1062.2,1105.4,1148.6,1191.8,1235.0,1278.2,1321.4,1364.6000000000001,1407.8,1451.0,289.0,1355.0,1439.0,1335.0,1266.142857142857,1197.2857142857142,1128.4285714285713,1059.5714285714284,990.7142857142857,921.8571428571429,853.0,686.0,517.0,466.5,416.0,363.0,566.0,686.0,686.0,686.0,686.0,686.0,686.0
Norway,63052.0,62410.0,60571.0,62543.0,62985.0,62739.0,63552.0,64171.0,63063.0,63653.0,74088.30208333333,84523.60416666667,94958.90625,105394.20833333334,115829.51041666667,126264.8125,136700.11458333334,147135.4166666667,157570.71875,168006.02083333334,178441.3229166667,188876.625,188876.625,188876.625,188876.625,188876.625,112710.0,106488.0,101754.0,118382.0,138444.33333333334,158506.66666666666,178569.0,172071.0,177672.875,183274.75,188876.625,52514.0,54027.0,57526.0,59227.0,60017.5,60808.0,60109.0,59678.0,59200.0,60098.0,60927.0,59801.0,58352.0,59191.0,58507.75,57824.5,57141.25,56458.0,56951.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0,56756.0
Oman,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,39297.0,40222.0,40062.0,40584.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0,41367.0
Pacific Islands,1994.0,1994.0,1542.0,1724.0,1852.0,1911.0,1972.0,1979.0,2197.0,2197.0,2595.5416666666665,2994.0833333333335,3392.625,3791.166666666667,4189.708333333333,4588.25,4986.791666666667,5385.333333333334,5783.875,6182.416666666667,6580.958333333334,6979.5,6979.5,5905.0,3881.0,3189.0,6979.5,3975.0,3823.5,3672.0,3520.5,3369.0,3217.5,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0,3066.0
Pakistan,1524980.0,1524980.0,1524980.0,1524980.0,1524980.0,1492143.6470588236,1459307.294117647,1426470.9411764706,1393634.5882352942,1360798.2352941176,1327961.8823529412,1295125.5294117648,1262289.1764705882,1229452.8235294118,1196616.4705882354,1163780.1176470588,1130943.7647058824,1098107.411764706,1065271.0588235294,1032434.705882353,999598.3529411765,966762.0,1011711.2727272727,1056660.5454545454,1101609.8181818181,1146559.0909090908,1191508.3636363635,1236457.6363636365,1281406.9090909092,1326356.1818181819,1371305.4545454546,1416254.7272727273,1461204.0,1483780.0,1506356.0,1525384.25,1544412.5,1563440.75,1582469.0,2085177.5,2587886.0,3090594.5,3593303.0,3628799.0,3638898.4444444445,3648997.888888889,3659097.3333333335,3669196.777777778,3679296.222222222,3689395.6666666665,3699495.111111111,3709594.5555555555,3719694.0,3701492.0,3683290.0,3727892.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0,3772494.0
Palau,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,307.2857142857143,322.57142857142856,337.85714285714283,353.14285714285717,368.42857142857144,383.7142857142857,399.0,355.0,330.0,280.0,250.0,365.75,481.5,481.5,481.5,259.0,279.0,259.0,256.6,254.2,251.8,249.4,247.0,268.0,229.0,223.66666666666666,218.33333333333334,213.0,221.0,256.0,245.33333333333334,234.66666666666666,224.0,155.0,183.0,183.0
Palestine,117392.75,117392.75,117392.75,117392.75,117392.75,117109.15104166667,116825.55208333333,116541.953125,116258.35416666667,115974.75520833333,115691.15625,115407.55729166667,115123.95833333333,114840.359375,114556.76041666667,114273.16145833333,113989.5625,113705.96354166667,113422.36458333333,113138.765625,112855.16666666667,112571.56770833333,112287.96875,112004.36979166667,111720.77083333333,111437.171875,111153.57291666667,110869.97395833333,110586.375,110302.77604166667,110019.17708333333,109735.578125,109451.97916666667,109168.38020833333,108884.78125,108601.18229166667,108317.58333333333,108033.984375,107750.38541666667,107466.78645833333,107183.1875,106899.58854166667,106615.98958333333,106332.390625,106048.79166666667,105765.19270833333,105481.59375,105197.99479166667,104914.39583333333,104630.796875,104347.19791666667,104063.59895833333,103780.0,106511.0,106355.0,111245.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0,109439.0
Panama,23810.0,24899.0,24924.0,29013.0,31428.0,33269.0,34592.0,35582.0,37743.0,37733.0,763.0,26751.0,107351.0,3579.0,30754.0,3987.0,107351.0,3554.0,34669.0,2573.0,37546.0,53287.0,54948.0,54658.5,54369.0,54079.5,53790.0,55263.0,98370.0,96619.0,55309.0,54591.0,53873.0,54491.0,55222.0,56659.0,57157.0,57655.0,57647.0,57580.0,57753.0,61134.5,64516.0,64452.333333333336,64388.666666666664,64325.0,63863.0,63401.0,68009.0,62351.0,62348.0,63124.0,63900.0,61671.0,61753.0,62743.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0,63645.0
Papua,61.0,92.0,88.0,89.0,115.0,138.0,157.0,179.0,140.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
Papua New Guinea,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3975.0,3690.0,22812.78125,41935.5625,61058.34375,80181.125,99303.90625,118426.6875,137549.46875,156672.25,139456.125,122240.0,113552.78571428571,104865.57142857142,96178.35714285714,87491.14285714286,78803.92857142857,70116.71428571429,61429.5,52742.28571428571,44055.07142857142,35367.85714285714,26680.64285714285,17993.428571428565,9306.214285714279,619.0,645.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0,817.0
Papua New Guinea Non-indigenous,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1292.0,1415.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0
Paraguay,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,366399.0,65094.0,258556.0,270002.0,281448.0,292894.0,304340.0,315786.0,327680.0,346945.0,338337.1142857143,329729.22857142857,321121.34285714285,312513.45714285714,303905.5714285714,295297.6857142857,286689.8,278081.9142857143,269474.02857142856,260866.14285714287,252258.25714285715,243650.37142857144,235042.48571428572,226434.6,217826.7142857143,209218.82857142857,200610.94285714286,192003.05714285714,183395.17142857143,174787.2857142857,166179.4,157571.51428571428,148963.62857142856,140355.74285714288,131747.85714285716,123139.97142857143,114532.08571428571,105924.20000000001,97316.3142857143,88708.42857142858,80100.54285714286,71492.65714285715,62884.77142857143,54276.885714285716,45669.0,49857.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0
Peninsular Malaysia,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,402433.0,391815.0,407801.0,405799.3333333333,403797.6666666667,401796.0,414123.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0,424089.0
Peru,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,11757.0,250823.0,259438.0,268053.0,287426.0,300107.0,313437.0,161719.0,10001.0,11151.0,50198.166666666664,89245.33333333333,128292.5,167339.66666666666,206386.8333333333,245434.0,284481.1666666666,323528.3333333333,362575.5,401622.6666666666,440669.8333333333,479717.0,518764.1666666666,557811.3333333333,596858.5,635905.6666666666,674952.8333333333,714000.0,720500.0,727000.0,704294.6666666666,681589.3333333334,658884.0,661061.0,663239.0,664327.0,639813.5,615300.0,613500.0,611600.0,609800.0,482209.0,354618.0,355870.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0,373600.0
Philippines,1288999.0,1317938.0,1483556.0,1556413.0,19963.0,194058.33333333334,368153.6666666667,542249.0,514202.0,484592.0,809086.0,642472.0,637264.0,2996299.25,661939.0,702662.0,734761.0,757794.0,748331.0,766562.0,890436.2916666666,1014310.5833333334,1138184.875,1262059.1666666667,1385933.4583333333,1509807.75,1633682.0416666667,1757556.3333333335,1881430.625,2005304.9166666667,2129179.2083333335,2253053.5,2376927.7916666665,2500802.0833333335,2624676.375,2748550.666666667,2872424.9583333335,2996299.25,2417819.1666666665,1839339.0833333333,1260859.0,2128579.125,2996299.25,2996299.25,2649341.4375,2302383.625,1955425.8125,1608468.0,1618185.5,1627903.0,1637620.5,1647338.0,1657055.5,1666773.0,1669442.0,1484036.2222222222,1298630.4444444445,1113224.6666666667,927818.8888888889,742413.1111111111,557007.3333333333,371601.5555555555,186195.77777777775,790.0,823.5,857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0,857.0
Pitcairn,3.0,3.0,3.0,5.0,5.0,3.0,7.0,6.884615384615385,6.769230769230769,6.653846153846154,6.538461538461538,6.423076923076923,6.3076923076923075,6.1923076923076925,6.076923076923077,5.961538461538462,5.846153846153846,5.730769230769231,5.615384615384615,5.5,5.384615384615384,5.269230769230769,5.153846153846153,5.038461538461538,4.923076923076923,4.8076923076923075,4.6923076923076925,4.576923076923077,4.461538461538462,4.346153846153846,4.230769230769231,4.115384615384615,4.0,3.8846153846153846,3.769230769230769,3.6538461538461537,3.5384615384615383,3.423076923076923,3.3076923076923075,3.192307692307692,3.0769230769230766,2.9615384615384612,2.846153846153846,2.7307692307692304,2.615384615384615,2.4999999999999996,2.384615384615384,2.269230769230769,2.1538461538461537,2.0384615384615383,1.923076923076923,1.8076923076923075,1.692307692307692,1.5769230769230766,1.4615384615384612,1.3461538461538458,1.2307692307692304,1.115384615384615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pitcairn Island,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Poland,719000.0,763108.0,783597.0,778962.0,779000.0,778058.0,793847.0,779835.0,782300.0,755500.0,738039.4166666666,720578.8333333334,703118.25,685657.6666666666,668197.0833333334,650736.5,633275.9166666666,615815.3333333334,598354.75,580894.1666666666,563433.5833333334,545973.0,562341.0,575725.0,598559.0,621100.0,1280645.0,1144280.0,1280645.0,666336.0,667941.7142857143,669547.4285714285,671153.1428571428,672758.8571428572,674364.5714285715,675970.2857142857,677576.0,634748.0,605492.0,587741.0,562530.0,555124.5,547719.0,521014.5,494310.0,481285.0,443000.0,428203.0,412635.0,395800.0,382002.0,375103.5,368205.0,353765.0,351072.0,356131.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0,364383.0
