Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guinea-Bissau,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,7579.0,16708.4,25837.8,34967.2,44096.6,53226.0,62355.399999999994,71484.8,80614.2,89743.59999999999,98873.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0,777728.0
Guyana,276.0,276.0,276.0,276.0,276.0,276.0,115.0,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,12296.75,9273.875,6251.0,5883.0,6000.0,5927.8421052631575,5855.684210526316,5783.526315789473,5711.368421052632,5639.210526315789,5567.0526315789475,5494.894736842105,5422.736842105263,5350.578947368421,5278.421052631579,5206.263157894737,5134.105263157895,5061.9473684210525,4989.789473684211,4917.631578947368,4845.473684210527,4773.315789473684,4701.157894736842,4629.0,5003.0,4986.0,5141.0,5053.285714285715,4965.571428571428,4877.857142857143,4790.142857142857,4702.428571428572,4614.714285714285,4527.0,859.0,192.0,114.0,2611.5,5109.0,5518.0,5927.0,6336.0,6745.0,7154.0,6818.0,6818.0,6818.0
Haiti,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,20405.0,45045.5,69686.0,58569.333333333336,47452.66666666667,36336.0,37152.0,30882.333333333332,24612.666666666664,18343.0,18313.0,18507.0,19304.0,22011.61111111111,24719.222222222223,27426.833333333336,30134.444444444445,32842.055555555555,35549.66666666667,38257.27777777778,40964.88888888889,43672.5,46380.11111111111,49087.722222222226,51795.333333333336,54502.944444444445,57210.55555555556,59918.16666666667,62625.77777777778,65333.38888888889,68041.0,66089.0,66695.0,66991.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0,71039.0
Honduras,18045.0,18650.0,19510.0,20546.0,20519.5,20493.0,19655.0,20033.0,20411.0,20789.0,21167.0,21545.0,20972.0,19298.0,18843.045454545456,18388.090909090908,17933.136363636364,17478.18181818182,17023.227272727272,16568.272727272728,16113.318181818182,15658.363636363636,15203.409090909092,14748.454545454546,14293.5,14293.5,14293.5,14293.5,14728.45652173913,15163.41304347826,15598.369565217392,16033.326086956522,16468.282608695652,16903.239130434784,17338.195652173912,17773.152173913044,18208.108695652172,18643.065217391304,19078.021739130436,19512.978260869564,19947.934782608696,20382.891304347828,20817.847826086956,21252.804347826088,21687.760869565216,22122.717391304348,22557.67391304348,22992.630434782608,23427.58695652174,23862.543478260868,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5,24297.5
Hong Kong,18738.0,20324.0,19748.0,18113.0,17621.0,19261.0,7778.5,19444.0,19256.0,21990.64285714286,24725.285714285714,27459.928571428572,30194.571428571428,32929.21428571429,35663.857142857145,38398.5,38398.5,38398.5,38398.5,24995.0,24822.0,25384.0,26512.0,25880.0,25248.0,25902.0,26916.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0,27595.0
Hungary,96426.0,108273.0,99871.0,100830.0,108119.0,101943.0,109530.0,115354.0,116508.0,119758.5,123009.0,118991.0,123366.0,125816.0,130954.0,133583.0,133466.0,140121.0,168266.0,145355.0,144836.5,144318.0,148643.0,131237.33333333334,113831.66666666666,96426.0,142601.0,143154.0,143707.0,144260.0,144813.0,148781.0,150244.0,146889.0,144000.0,139434.0,140870.0,143000.0,151422.0,159844.0,168266.0,132346.0,96426.0,116079.0,135732.0,131603.0,132938.0,130027.0,130414.0,130450.0,128795.0,129440.0,126677.0,126294.0,131575.0,127098.0,131877.0,131247.0,129892.0,141326.0,156131.0,136823.0,128839.0,127470.0
Iceland,1248.0,1236.0,1327.0,1308.0,2050.25,2792.5,2089.75,1387.0,724.5,1112.75,1501.0,1447.0,1475.0,1495.0,1500.0,1343.0,1435.0,1469.3333333333333,1503.6666666666667,1538.0,1656.0,1583.0,1653.0,2222.75,2792.5,2792.5,1724.0,2792.5,2460.3333333333335,2128.1666666666665,1796.0,1719.0,1753.0,1720.0,1782.0,1844.0,1821.0,1797.0,1773.0,1749.0,1725.0,1821.0,1826.6666666666667,1832.3333333333333,1838.0,1903.0,1943.0,1987.0,2002.0,2017.0,1986.0,1955.0,2154.0,2049.0,2178.0,2203.8333333333335,2229.6666666666665,2255.5,2281.3333333333335,2307.1666666666665,2333.0,2693.0,2571.0,2610.0
India,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0,1344410.0
Indonesia,544240.0,353118.0,318338.4,283558.8,248779.2,213999.6,179220.0,172364.75,165509.5,158654.25,151799.0,153239.0,158422.0,995716.5,652858.25,310000.0,255714.0,348214.3125,440714.625,533214.9375,625715.25,718215.5625,810715.875,903216.1875,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5,995716.5
Iran,177688.0,177688.0,177688.0,177688.0,177688.0,177688.0,34250.0,176091.0,130242.66666666666,84394.33333333333,38546.0,40599.0,35111.0,29623.0,24135.0,47788.4,71441.8,95095.20000000001,118748.6,142402.0,171508.0,200614.0,197975.75,195337.5,192699.25,190061.0,204220.0,204220.0,291961.0,379702.0,467443.0,454213.71428571426,440984.4285714286,427755.14285714284,414525.85714285716,401296.5714285714,388067.28571428574,374838.0,390400.3333333333,405962.6666666667,421525.0,337237.0,368518.0,355213.0,361326.0,408566.0,412735.0,417798.0,406366.6666666667,394935.3333333333,383504.0,367539.0,372279.0,446333.0,408042.0,369751.0,376678.0,377193.0,377622.0,377622.0,377622.0,377622.0,377622.0,377622.0
Iran (Islamic Republic of),520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,520923.0,395727.0,403202.0,403202.0
Iraq,28993.0,28732.0,26609.0,28623.333333333332,30637.666666666668,32652.0,30254.6,27857.2,25459.8,23062.4,20665.0,21523.75,22382.5,23241.25,24100.0,96620.0,101116.0,121469.33333333333,141822.66666666666,162176.0,178099.0,192663.5,207228.0,139641.5,72055.0,75270.0,77906.0,79032.8125,80159.625,81286.4375,82413.25,83540.0625,84666.875,85793.6875,86920.5,88047.3125,89174.125,90300.9375,91427.75,92554.5625,93681.375,94808.1875,95935.0,101820.0,115775.0,211757.0,208522.85714285713,205288.7142857143,202054.57142857142,198820.42857142858,195586.2857142857,192352.14285714287,189118.0,172782.33333333334,156446.66666666666,140111.0,142766.0,140078.16666666666,137390.33333333334,134702.5,132014.66666666666,129326.83333333333,126639.0,126639.0
Ireland,34763.0,33838.0,33795.0,32630.0,32778.0,32089.0,31400.0,33157.0,22272.5,27081.25,31890.0,34381.0,34192.0,34468.0,37588.25,40708.5,40708.5,40708.5,37090.25,33472.0,32964.5,32457.0,32976.0,27624.25,22272.5,22272.5,22272.5,22272.5,25283.333333333332,28294.166666666668,31305.0,30930.0,31924.0,30744.0,31494.0,31605.0,31352.0,31683.0,29800.9,27918.8,26036.7,24154.6,22272.5,22272.5,24875.75,27479.0,28050.0,28192.0,28898.0,27906.0,28456.0,29186.0,29487.0,29788.0,30089.0,30390.0,30317.0,31009.0,30959.0,31765.0,34292.0,35000.0,34990.0,35173.0
Isle of Man,859.0,795.0,848.0,768.0,36053.75,71339.5,71339.5,21352.0,868.0,896.0,924.0,1056.0,921.0,1079.0,23002.666666666668,44926.333333333336,66850.0,44905.0,22960.0,1015.0,979.0,983.0,943.0,17078.0,33213.0,1598.0,31413.0,23805.25,16197.5,8589.75,982.0,917.0,1011.0,902.0,5089.142857142857,9276.285714285714,13463.42857142857,17650.571428571428,21837.714285714283,26024.85714285714,30212.0,29348.0,29074.0,28151.0,27441.0,27763.125,28085.25,28407.375,28729.5,29051.625,29373.75,29695.875,30018.0,29188.0,29952.0,852.0,837.0,876.0,850.0,938.0,897.0,902.0,889.0,936.0
Israel,12716.0,13739.0,14425.0,15491.0,16017.0,16527.0,17643.0,18689.0,19100.0,44407.0,69714.0,53982.75,38251.5,22520.25,6789.0,48024.0,49902.0,50306.0,51942.0,26325.0,26024.0,27714.0,27824.0,27958.5,28093.0,29415.0,29244.0,29410.0,28600.0,29933.0,31266.0,33327.0,33000.0,33535.0,35117.0,36106.0,36876.0,37093.0,37374.2,37655.4,37936.6,38217.8,38499.0,37939.0,38911.0,38776.0,40081.0,40283.0,40485.0,40687.0,40889.0,42100.0,41683.0,42413.0,44210.0,44244.0,44923.0,44850.0,46282.0,48703.0,50984.0,52055.0,48698.0,51526.0
Italy,468455.0,509174.0,516377.0,488655.0,516221.0,394964.75,394964.75,394964.75,394964.75,458809.375,522654.0,523828.0,544969.0,528461.0,623439.875,718418.75,537036.0,542860.6666666666,548685.3333333334,554510.0,545291.0,531632.0,561214.0,478089.375,394964.75,394964.75,394964.75,394964.75,394964.75,474398.875,553833.0,546690.0,543433.0,548081.0,565192.0,582303.0,576911.0,571906.25,566901.5,561896.75,556892.0,559495.0,562098.0,564701.0,567304.0,558614.0,572881.0,578192.0,591663.0,587488.0,593402.0,612883.0,600744.0,598364.0,647571.0,615261.0,649061.0,633133.0,634417.0,718418.75,701346.0,715077.0,671065.0,671065.0
Jamaica,14193.0,14167.0,15159.0,13476.0,14084.0,2435.0,2377.0,2280.0,2517.0,8297.5,14078.0,13970.0,14157.0,14374.0,20334.375,26294.75,26294.75,26294.75,19500.375,12706.0,13453.0,12698.0,12588.0,7360.0,2132.0,2112.0,2149.0,2092.0,5834.333333333334,9576.666666666668,13319.0,13225.0,13927.0,13503.0,14295.0,15087.0,15967.0,17353.0,14768.333333333334,12183.666666666668,9599.0,7657.0,8011.0,9125.375,10239.75,11354.125,12468.5,13582.875,14697.25,15811.625,16926.0,16998.0,17350.0,18153.666666666668,18957.333333333332,19761.0,19661.0,19762.0,18233.0,22263.875,26294.75,21390.0,21390.0,21390.0
Japan,695644.0,710265.0,670770.0,672860.0,700237.0,670342.0,675006.0,683891.0,686374.0,689685.5454545454,692997.0909090909,696308.6363636364,699620.1818181818,702931.7272727273,706243.2727272727,709554.8181818182,712866.3636363636,716177.9090909091,719489.4545454546,722801.0,720262.0,711883.0,740038.0,746160.5,752283.0,750620.0,751172.0,793014.0,791000.0,810398.5,829797.0,856643.0,878532.0,875933.0,922062.0,913402.0,936484.0,985000.0,980110.3333333334,975220.6666666666,970331.0,982379.0,1014951.0,1028602.0,1083796.0,1084450.0,1108334.0,1142407.0,1141865.0,1197465.5,1253066.0,1256359.0,1268436.0,1273004.0,1290428.0,1308158.0,1340567.0,1362470.0,1381093.0,1410474.5,1439856.0,569050.0,1773042.75,1773042.75
Jersey,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,952.0,929.0,848.0,944.0,909.5,875.0,874.0,845.0,810.0,817.3333333333334,824.6666666666666,832.0,793.0,949.0,836.0,829.5882352941177,823.1764705882352,816.7647058823529,810.3529411764706,803.9411764705883,797.5294117647059,791.1176470588235,784.7058823529412,778.2941176470588,771.8823529411765,765.4705882352941,759.0588235294117,752.6470588235294,746.2352941176471,739.8235294117648,733.4117647058823,727.0,774.0,717.0,700.0,756.0,765.6666666666666,775.3333333333334,785.0,794.6666666666666,804.3333333333334,814.0,913.0,888.0,863.0
Jordan,12348.0,12133.0,11697.0,11380.0,24695.416666666664,38010.83333333333,51326.25,64641.666666666664,77957.08333333333,91272.5,104587.91666666666,117903.33333333333,131218.75,144534.16666666666,157849.5833333333,171165.0,7402.0,171165.0,171165.0,6318.0,7162.0,7471.0,7891.0,8311.0,8731.0,8853.0,8591.0,9416.0,32033.333333333332,54650.666666666664,77268.0,72590.0,72472.0,72290.0,121727.5,171165.0,171165.0,154413.0,137661.0,120909.0,104157.0,87405.0,70653.0,53901.0,37149.0,20397.0,20924.0,19403.0,20178.666666666668,20954.333333333332,21730.0,22785.0,142556.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
Kazakhstan,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,134572.0,137705.0,156317.0,160591.0,160364.5,160138.0,154314.0,144450.0,145592.0,146734.0,147876.0,149381.0,155277.0,155921.33333333334,156565.66666666666,157210.0,158297.0,152706.0,142780.0,143862.0,144944.0,142880.0,135950.0,134377.0,132804.0,131231.0,129009.0,130448.0,133128.0,161333.0,147428.0,133523.0,102468.875,102468.875
Kenya,1500.0,1683.0,1668.0,1276.0,1325.5,1375.0,1902.0,15304.5,28707.0,23266.0,17825.0,46884.0,46992.0,47994.666666666664,48997.333333333336,50000.0,54740.0,59480.0,64220.0,68960.0,73700.0,78440.0,83180.0,87920.0,92660.0,97400.0,102140.0,106880.0,111620.0,116360.0,121100.0,125840.0,130580.0,135320.0,140060.0,144800.0,149540.0,154280.0,159020.0,163760.0,168500.0,171800.0,174950.0,178051.0,168919.0,171207.83333333334,173496.66666666666,175785.5,178074.33333333334,180363.16666666666,182652.0,187811.0,194332.0,198611.0,203372.85714285713,208134.7142857143,212896.57142857142,217658.42857142858,222420.2857142857,227182.14285714287,231944.0,213210.0,205730.0,206415.0
Kiribati,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
Korea,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,10336.0,11020.0,28453.777777777777,45887.555555555555,63321.33333333333,80755.11111111111,98188.88888888889,115622.66666666666,133056.44444444444,150490.22222222222,167924.0,185357.77777777778,202791.55555555556,220225.3333333333,237659.1111111111,255092.88888888888,272526.6666666667,289960.44444444444,307394.2222222222,324828.0,343827.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0,300689.0
Kuwait,2180.0,2180.0,2139.0,2618.0,2715.5,2813.0,3111.0,3346.0,3478.1666666666665,3610.3333333333335,3742.5,3874.6666666666665,4006.8333333333335,4139.0,4271.166666666667,4403.333333333333,4535.5,4667.666666666667,4799.833333333333,4932.0,4678.0,4992.0,4654.0,4494.75,4335.5,4176.25,4017.0,3857.75,3698.5,3539.25,3380.0,3369.0,3441.0,3464.0,3679.5,3895.0,4041.0,4187.0,4319.5,4452.0,4584.5,4717.0,4849.5,4982.0,5114.5,5247.0,5293.0,5701.0,5580.333333333333,5459.666666666667,5339.0,5950.0,5909.0,6031.0,6184.5,6338.0,6679.0,6807.0,7306.0,8548.875,9791.75,8041.0,436.0,436.0
Kyrgyzstan,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,30859.0,32163.0,34513.0,37109.0,35824.5,34540.0,34596.0,32851.0,32793.0,32735.0,32677.0,35235.0,35941.0,35061.0,36992.0,38566.0,38180.0,37710.0,35898.0,35919.5,35941.0,36186.0,34880.0,35564.0,34808.0,33636.833333333336,32465.666666666668,31294.5,30123.333333333332,28952.166666666668,27781.0,31401.0,31500.0,31710.0
Laos,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0
Latvia,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,34749.0,35420.0,39197.0,41757.0,40080.0,33533.0,34200.0,32850.0,32897.0,32944.0,32991.0,36314.833333333336,39638.666666666664,42962.5,32777.0,33098.0,33042.0,31006.0,29897.0,30040.0,28540.0,29025.0,28691.0,28466.0,28478.0,29498.333333333332,30518.666666666668,31539.0,32559.333333333332,33579.666666666664,34600.0,30731.0,28031.0,26661.0
Lebanon,9850.0,8494.0,9775.0,9417.0,10273.0,10490.0,11480.0,11993.0,12098.0,13290.888888888889,14483.777777777777,15676.666666666666,16869.555555555555,18062.444444444445,19255.333333333332,20448.222222222223,21641.11111111111,22834.0,24026.88888888889,25219.777777777777,26412.666666666668,27605.555555555555,28798.444444444445,29991.333333333332,31184.222222222223,32377.111111111113,33570.0,34762.88888888889,35955.77777777778,37148.666666666664,38341.555555555555,39534.444444444445,40727.333333333336,41920.222222222226,43113.11111111111,44306.0,44306.0,42009.333333333336,39712.666666666664,37416.0,35119.333333333336,32822.666666666664,30526.0,28229.333333333336,25932.666666666668,23636.0,23436.0,22991.5,22547.0,24308.5,26070.0,23452.0,24013.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0,27020.0
Lesotho,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13811.0,13598.575,13386.15,13173.725,12961.3,12748.875,12536.45,12324.025,12111.6,11899.175,11686.75,11474.325,11261.9,11049.475,10837.05,10624.625,10412.2,10199.775,9987.35,9774.925,9562.5,9350.074999999999,9137.65,8925.225,8712.8,8500.375,8287.949999999999,8075.525,7863.099999999999,7650.674999999999,7438.25,7225.825,7013.4,6800.974999999999,6588.549999999999,6376.125,6163.7,5951.275,5738.849999999999,5526.424999999999,5314.0,7751.0,8539.0,9327.0,10115.0,10903.0,11691.0,12479.0,13267.0,14055.0,14843.0,15631.0,15631.0,15631.0
Liberia,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0,32928.0
Libya,70857.0,85000.0,6149.0,6136.0,7797.0,9458.0,10875.0,8916.0,11106.666666666666,13297.333333333332,15488.0,18918.0,22348.0,25778.0,29208.0,32638.0,43243.0,53848.0,64453.0,75058.0,75943.0,71320.7,66698.4,62076.1,57453.8,52831.5,48209.2,43586.9,38964.6,34342.299999999996,29720.0,28581.4,27442.8,26304.2,25165.6,24027.0,22888.4,21749.8,20611.2,19472.600000000002,18334.0,19362.0,19263.052631578947,19164.105263157893,19065.157894736843,18966.21052631579,18867.263157894737,18768.315789473683,18669.36842105263,18570.42105263158,18471.473684210527,18372.526315789473,18273.57894736842,18174.63157894737,18075.684210526317,17976.736842105263,17877.78947368421,17778.842105263157,17679.894736842107,17580.947368421053,17482.0,17482.0,17482.0,17482.0
Liechtenstein,131.0,166.0,146.0,140.0,134.0,128.0,122.0,267.25,412.5,299.25,186.0,149.0,178.0,176.0,174.0,356.0,412.5,326.0,250.5,175.0,161.0,167.0,151.0,238.16666666666669,325.33333333333337,412.5,412.5,412.5,337.3333333333333,262.16666666666663,187.0,180.0,178.0,206.0,218.0,230.0,229.0,228.0,227.0,226.0,225.0,224.0,223.0,222.0,221.0,220.0,227.0,205.0,229.0,238.0,248.0,224.0,246.0,268.0,252.0,255.16666666666666,258.3333333333333,261.5,264.6666666666667,267.8333333333333,271.0,279.0,270.0,270.0
Lithuania,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41013.0,41455.0,46107.0,46486.0,45306.0,43224.5,41143.0,40757.0,38798.666666666664,36840.333333333336,34882.0,34882.0,34882.0,34882.0,34882.0,44813.0,45624.0,43832.0,42032.0,42120.0,41037.0,40938.0,41511.0,40252.0,41776.0,42771.0,43766.0,44761.0,45756.0,46751.0,47746.0,42884.0,37005.0,37453.0
Luxembourg,3616.0,4037.0,3929.0,3857.0,3893.0,4133.0,4166.0,3173.875,3587.9166666666665,4001.9583333333335,4416.0,4120.0,4184.0,4291.0,4370.0,4832.875,4832.875,4832.875,4472.9375,4113.0,4105.0,4133.0,4129.0,4480.9375,4832.875,4832.875,4832.875,4832.875,4469.916666666667,4106.958333333333,3744.0,4022.0,3915.0,3800.0,3797.0,3937.0,3865.0,3793.0,3768.3333333333335,3743.6666666666665,3719.0,3744.0,4053.0,3578.0,3621.0,3766.0,3866.0,3595.0,3655.0,3760.0,3819.0,3876.0,3822.0,3841.0,3983.0,4067.3333333333335,4151.666666666667,4236.0,4320.333333333333,4404.666666666667,4489.0,4449.0,4431.0,4471.0
